Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,product_sales_amount_usd,annual_purchase_frequency,log_previous_purchases,customer_activity_score,is_subscriber,has_discount,used_promo_code,discount_promo_interaction,item_purchase_frequency_train,category_purchase_frequency_train,item_mean_review_rating_train,category_mean_review_rating_train
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Credit Card,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,76,4.0,3.4011973816621555,13.604789526648622,1.0,1.0,1.0,1.0,0.038461538461538464,0.310989010989011,3.7695238095238097,3.745465253239105
1504,50,Male,Jacket,Outerwear,30,Michigan,M,Maroon,Fall,3.9,No,Cash,2-Day Shipping,Yes,Yes,46,Cash,Quarterly,30,4.0,3.8501476017100584,15.400590406840234,0.0,1.0,1.0,1.0,0.04249084249084249,0.08351648351648351,3.752586206896552,3.7504385964912283
3694,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,Debit Card,2-Day Shipping,No,No,10,Venmo,Weekly,46,52.0,2.3978952727983707,124.69055418551528,0.0,0.0,0.0,0.0,0.047619047619047616,0.4564102564102564,3.733076923076923,3.726725521669342
31,57,Male,Jewelry,Accessories,31,North Carolina,L,Black,Winter,4.7,Yes,Bank Transfer,Standard,Yes,Yes,16,Credit Card,Monthly,31,12.0,2.833213344056216,33.9985601286746,1.0,1.0,1.0,1.0,0.04212454212454213,0.310989010989011,3.744347826086957,3.745465253239105
1324,58,Male,Shorts,Clothing,62,New York,M,Yellow,Spring,4.6,No,Cash,Standard,Yes,Yes,15,Debit Card,Every 3 Months,62,4.0,2.772588722239781,11.090354888959125,0.0,1.0,1.0,1.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,Yes,Venmo,Express,Yes,Yes,39,PayPal,Bi-Weekly,95,26.0,3.6888794541139363,95.91086580696235,1.0,1.0,1.0,1.0,0.03882783882783883,0.310989010989011,3.7216981132075473,3.745465253239105
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Credit Card,Next Day Air,No,No,1,Debit Card,Every 3 Months,94,4.0,0.6931471805599453,2.772588722239781,0.0,0.0,0.0,0.0,0.0380952380952381,0.310989010989011,3.7211538461538463,3.745465253239105
1708,25,Male,Shorts,Clothing,81,Nevada,L,Maroon,Fall,4.9,No,Credit Card,2-Day Shipping,No,No,25,Cash,Bi-Weekly,81,26.0,3.258096538021482,84.71050998855854,0.0,0.0,0.0,0.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
3037,50,Female,Hoodie,Clothing,58,Vermont,S,Violet,Spring,4.3,No,PayPal,Next Day Air,No,No,7,Venmo,Fortnightly,58,26.0,2.0794415416798357,54.06548008367573,0.0,0.0,0.0,0.0,0.03882783882783883,0.4564102564102564,3.776415094339623,3.726725521669342
961,18,Male,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,Yes,Debit Card,Standard,Yes,Yes,20,Venmo,Quarterly,48,4.0,3.044522437723423,12.178089750893692,1.0,1.0,1.0,1.0,0.04212454212454213,0.310989010989011,3.744347826086957,3.745465253239105
2591,57,Male,Gloves,Accessories,66,California,M,Turquoise,Summer,5.0,No,PayPal,Free Shipping,No,No,35,Venmo,Annually,66,1.0,3.58351893845611,3.58351893845611,0.0,0.0,0.0,0.0,0.03626373626373627,0.310989010989011,3.8666666666666667,3.745465253239105
1406,33,Male,Socks,Clothing,100,New Hampshire,M,Peach,Winter,2.7,No,Cash,Store Pickup,Yes,Yes,39,Credit Card,Monthly,100,12.0,3.6888794541139363,44.26655344936724,0.0,1.0,1.0,1.0,0.03882783882783883,0.4564102564102564,3.7150943396226417,3.726725521669342
681,58,Male,Sneakers,Footwear,25,Tennessee,M,Magenta,Spring,4.2,Yes,Venmo,Express,Yes,Yes,3,PayPal,Annually,25,1.0,1.3862943611198906,1.3862943611198906,1.0,1.0,1.0,1.0,0.03626373626373627,0.14908424908424908,3.749494949494949,3.7808353808353807
2903,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,No,Debit Card,Standard,No,No,19,PayPal,Bi-Weekly,32,26.0,2.995732273553991,77.88903911240376,0.0,0.0,0.0,0.0,0.036996336996337,0.14908424908424908,3.8237623762376236,3.7808353808353807
1986,23,Male,Gloves,Accessories,97,Tennessee,M,Gold,Spring,3.9,No,Cash,2-Day Shipping,No,No,6,Credit Card,Fortnightly,97,26.0,1.9459101490553132,50.593663875438146,0.0,0.0,0.0,0.0,0.03626373626373627,0.310989010989011,3.8666666666666667,3.745465253239105
2654,67,Female,Blouse,Clothing,36,Wisconsin,L,Lavender,Fall,4.8,No,Credit Card,Express,No,No,24,Venmo,Every 3 Months,36,4.0,3.2188758248682006,12.875503299472802,0.0,0.0,0.0,0.0,0.047619047619047616,0.4564102564102564,3.733076923076923,3.726725521669342
579,69,Male,Sandals,Footwear,90,Maine,M,Purple,Fall,4.6,Yes,Debit Card,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly,90,26.0,3.1354942159291497,81.52284961415789,1.0,1.0,1.0,1.0,0.03882783882783883,0.14908424908424908,3.8367924528301884,3.7808353808353807
1419,18,Male,Shirt,Clothing,75,Alabama,M,Violet,Summer,4.1,No,Bank Transfer,2-Day Shipping,Yes,Yes,23,Venmo,Every 3 Months,75,4.0,3.1780538303479458,12.712215321391783,0.0,1.0,1.0,1.0,0.04322344322344322,0.4564102564102564,3.669491525423729,3.726725521669342
1840,32,Male,Shirt,Clothing,78,Mississippi,XL,Purple,Winter,3.7,No,Venmo,Store Pickup,No,No,32,Cash,Annually,78,1.0,3.4965075614664802,3.4965075614664802,0.0,0.0,0.0,0.0,0.04322344322344322,0.4564102564102564,3.669491525423729,3.726725521669342
930,59,Male,Boots,Footwear,94,Nebraska,M,White,Fall,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly,94,26.0,3.295836866004329,85.69175851611256,1.0,1.0,1.0,1.0,0.036996336996337,0.14908424908424908,3.8237623762376236,3.7808353808353807
3674,32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,Debit Card,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly,28,26.0,3.4657359027997265,90.10913347279289,0.0,0.0,0.0,0.0,0.03882783882783883,0.4564102564102564,3.7150943396226417,3.726725521669342
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Cash,Free Shipping,No,No,35,Debit Card,Annually,30,1.0,3.58351893845611,3.58351893845611,0.0,0.0,0.0,0.0,0.04249084249084249,0.08351648351648351,3.752586206896552,3.7504385964912283
919,65,Male,Shorts,Clothing,42,North Carolina,M,Orange,Spring,4.3,Yes,Cash,2-Day Shipping,Yes,Yes,11,Cash,Fortnightly,42,26.0,2.4849066497880004,64.60757289448802,1.0,1.0,1.0,1.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
613,67,Male,Hat,Accessories,43,New Hampshire,L,Lavender,Fall,4.6,Yes,PayPal,Express,Yes,Yes,33,Credit Card,Quarterly,43,4.0,3.5263605246161616,14.105442098464646,1.0,1.0,1.0,1.0,0.038461538461538464,0.310989010989011,3.7695238095238097,3.745465253239105
2612,33,Male,Jacket,Outerwear,99,Michigan,L,Maroon,Fall,4.2,No,Cash,2-Day Shipping,No,No,4,Cash,Fortnightly,99,26.0,1.6094379124341003,41.845385723286604,0.0,0.0,0.0,0.0,0.04249084249084249,0.08351648351648351,3.752586206896552,3.7504385964912283
2746,28,Female,Boots,Footwear,98,Michigan,M,Magenta,Summer,4.1,No,Bank Transfer,Standard,No,No,44,PayPal,Bi-Weekly,98,26.0,3.8066624897703196,98.9732247340283,0.0,0.0,0.0,0.0,0.036996336996337,0.14908424908424908,3.8237623762376236,3.7808353808353807
2,19,Male,Sweater,Clothing,64,Maine,L,Maroon,Winter,3.1,Yes,Bank Transfer,Express,Yes,Yes,2,Cash,Fortnightly,64,26.0,1.0986122886681098,28.563919505370855,1.0,1.0,1.0,1.0,0.04468864468864469,0.4564102564102564,3.7147540983606557,3.726725521669342
1412,48,Male,Skirt,Clothing,24,Louisiana,L,Green,Summer,2.8,No,PayPal,Store Pickup,Yes,Yes,13,Venmo,Quarterly,24,4.0,2.6390573296152584,10.556229318461034,0.0,1.0,1.0,1.0,0.041758241758241756,0.4564102564102564,3.816666666666667,3.726725521669342
2626,30,Male,Skirt,Clothing,51,Colorado,L,Cyan,Summer,2.7,No,Bank Transfer,Standard,No,No,31,Credit Card,Weekly,51,52.0,3.4657359027997265,180.21826694558578,0.0,0.0,0.0,0.0,0.041758241758241756,0.4564102564102564,3.816666666666667,3.726725521669342
1770,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,Credit Card,Free Shipping,No,No,45,Cash,Monthly,75,12.0,3.828641396489095,45.94369675786914,0.0,0.0,0.0,0.0,0.03882783882783883,0.4564102564102564,3.7150943396226417,3.726725521669342
784,63,Male,T-shirt,Clothing,65,Louisiana,L,Purple,Winter,4.5,Yes,Debit Card,Next Day Air,Yes,Yes,38,PayPal,Fortnightly,65,26.0,3.6635616461296463,95.2526027993708,1.0,1.0,1.0,1.0,0.034432234432234435,0.4564102564102564,3.8138297872340425,3.726725521669342
2627,50,Male,Jacket,Outerwear,46,Rhode Island,XL,Silver,Fall,4.2,No,Bank Transfer,Express,No,No,30,Credit Card,Every 3 Months,46,4.0,3.4339872044851463,13.735948817940585,0.0,0.0,0.0,0.0,0.04249084249084249,0.08351648351648351,3.752586206896552,3.7504385964912283
2877,65,Female,Hoodie,Clothing,84,New Mexico,M,Charcoal,Spring,3.4,No,Credit Card,2-Day Shipping,No,No,5,Bank Transfer,Fortnightly,84,26.0,1.791759469228055,46.58574619992943,0.0,0.0,0.0,0.0,0.03882783882783883,0.4564102564102564,3.776415094339623,3.726725521669342
3075,26,Female,Boots,Footwear,55,Massachusetts,L,Maroon,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,34,Debit Card,Fortnightly,55,26.0,3.5553480614894135,92.43904959872475,0.0,0.0,0.0,0.0,0.036996336996337,0.14908424908424908,3.8237623762376236,3.7808353808353807
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Bank Transfer,Standard,No,No,27,Credit Card,Quarterly,66,4.0,3.332204510175204,13.328818040700815,0.0,0.0,0.0,0.0,0.038461538461538464,0.310989010989011,3.7695238095238097,3.745465253239105
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Cash,Standard,No,No,7,Credit Card,Monthly,33,12.0,2.0794415416798357,24.953298500158027,0.0,0.0,0.0,0.0,0.03772893772893773,0.310989010989011,3.721359223300971,3.745465253239105
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,38,Venmo,Annually,37,1.0,3.6635616461296463,3.6635616461296463,0.0,0.0,0.0,0.0,0.03772893772893773,0.310989010989011,3.721359223300971,3.745465253239105
1153,62,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4.0,No,Cash,Standard,Yes,Yes,8,PayPal,Every 3 Months,49,4.0,2.1972245773362196,8.788898309344878,0.0,1.0,1.0,1.0,0.03882783882783883,0.310989010989011,3.7216981132075473,3.745465253239105
3853,65,Female,Hat,Accessories,79,Mississippi,M,Peach,Fall,4.0,No,Credit Card,2-Day Shipping,No,No,19,PayPal,Weekly,79,52.0,2.995732273553991,155.77807822480753,0.0,0.0,0.0,0.0,0.038461538461538464,0.310989010989011,3.7695238095238097,3.745465253239105
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,Bank Transfer,2-Day Shipping,No,No,32,PayPal,Every 3 Months,26,4.0,3.4965075614664802,13.986030245865921,0.0,0.0,0.0,0.0,0.044322344322344324,0.4564102564102564,3.7479338842975207,3.726725521669342
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,32,26.0,3.5553480614894135,92.43904959872475,1.0,1.0,1.0,1.0,0.034432234432234435,0.4564102564102564,3.8138297872340425,3.726725521669342
2564,69,Male,Backpack,Accessories,81,Massachusetts,XL,Gray,Winter,4.5,No,PayPal,Standard,No,No,1,Venmo,Every 3 Months,81,4.0,0.6931471805599453,2.772588722239781,0.0,0.0,0.0,0.0,0.03553113553113553,0.310989010989011,3.693814432989691,3.745465253239105
2669,59,Female,Coat,Outerwear,75,Texas,M,Black,Summer,4.8,No,Venmo,Next Day Air,No,No,9,PayPal,Quarterly,75,4.0,2.302585092994046,9.210340371976184,0.0,0.0,0.0,0.0,0.041025641025641026,0.08351648351648351,3.748214285714286,3.7504385964912283
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Cash,Standard,No,No,44,Cash,Fortnightly,60,26.0,3.8066624897703196,98.9732247340283,0.0,0.0,0.0,0.0,0.03406593406593406,0.4564102564102564,3.6,3.726725521669342
2664,46,Female,Sneakers,Footwear,52,Wisconsin,L,Silver,Fall,2.9,No,Credit Card,Free Shipping,No,No,23,Bank Transfer,Annually,52,1.0,3.1780538303479458,3.1780538303479458,0.0,0.0,0.0,0.0,0.03626373626373627,0.14908424908424908,3.749494949494949,3.7808353808353807
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,Credit Card,2-Day Shipping,No,No,39,Debit Card,Fortnightly,68,26.0,3.6888794541139363,95.91086580696235,0.0,0.0,0.0,0.0,0.04212454212454213,0.310989010989011,3.744347826086957,3.745465253239105
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,PayPal,Express,No,No,32,Credit Card,Fortnightly,66,26.0,3.4965075614664802,90.90919659812849,0.0,0.0,0.0,0.0,0.036996336996337,0.14908424908424908,3.8237623762376236,3.7808353808353807
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,32,Debit Card,Weekly,44,52.0,3.4965075614664802,181.81839319625698,0.0,0.0,0.0,0.0,0.044322344322344324,0.4564102564102564,3.7479338842975207,3.726725521669342
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,Yes,Debit Card,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly,97,26.0,3.713572066704308,96.552873734312,1.0,1.0,1.0,1.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Credit Card,Express,No,No,9,Bank Transfer,Fortnightly,52,26.0,2.302585092994046,59.867212417845195,0.0,0.0,0.0,0.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,No,Debit Card,Free Shipping,No,No,49,PayPal,Monthly,52,12.0,3.912023005428146,46.94427606513775,0.0,0.0,0.0,0.0,0.036996336996337,0.14908424908424908,3.8237623762376236,3.7808353808353807
1231,25,Male,Hat,Accessories,80,Illinois,L,Brown,Spring,4.6,No,Debit Card,Standard,Yes,Yes,49,Venmo,Monthly,80,12.0,3.912023005428146,46.94427606513775,0.0,1.0,1.0,1.0,0.038461538461538464,0.310989010989011,3.7695238095238097,3.745465253239105
397,46,Male,Dress,Clothing,88,South Carolina,S,Black,Fall,3.9,Yes,Bank Transfer,Standard,Yes,Yes,24,Bank Transfer,Annually,88,1.0,3.2188758248682006,3.2188758248682006,1.0,1.0,1.0,1.0,0.044322344322344324,0.4564102564102564,3.7479338842975207,3.726725521669342
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Debit Card,Express,No,No,24,Cash,Monthly,67,12.0,3.2188758248682006,38.626509898418405,0.0,0.0,0.0,0.0,0.04652014652014652,0.4564102564102564,3.729133858267717,3.726725521669342
872,47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,45,Debit Card,Quarterly,42,4.0,3.828641396489095,15.31456558595638,1.0,1.0,1.0,1.0,0.03882783882783883,0.310989010989011,3.7216981132075473,3.745465253239105
1784,42,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,No,Cash,Free Shipping,No,No,30,Credit Card,Monthly,49,12.0,3.4339872044851463,41.20784645382176,0.0,0.0,0.0,0.0,0.03882783882783883,0.310989010989011,3.7216981132075473,3.745465253239105
1334,29,Male,Pants,Clothing,69,Idaho,M,Lavender,Winter,2.7,No,Cash,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly,69,4.0,2.302585092994046,9.210340371976184,0.0,1.0,1.0,1.0,0.04652014652014652,0.4564102564102564,3.729133858267717,3.726725521669342
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Cash,Express,No,No,49,Credit Card,Weekly,59,52.0,3.912023005428146,203.42519628226358,0.0,0.0,0.0,0.0,0.03553113553113553,0.310989010989011,3.693814432989691,3.745465253239105
1543,59,Male,Blouse,Clothing,44,Hawaii,M,Maroon,Winter,3.5,No,Venmo,Next Day Air,Yes,Yes,43,PayPal,Weekly,44,52.0,3.784189633918261,196.77786096374956,0.0,1.0,1.0,1.0,0.047619047619047616,0.4564102564102564,3.733076923076923,3.726725521669342
1651,60,Male,Scarf,Accessories,36,Arkansas,M,Silver,Winter,3.4,No,Venmo,Next Day Air,Yes,Yes,46,Credit Card,Fortnightly,36,26.0,3.8501476017100584,100.10383764446152,0.0,1.0,1.0,1.0,0.03772893772893773,0.310989010989011,3.721359223300971,3.745465253239105
3536,68,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5.0,No,Bank Transfer,Express,No,No,20,Debit Card,Monthly,51,12.0,3.044522437723423,36.53426925268108,0.0,0.0,0.0,0.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
720,63,Male,Shorts,Clothing,22,Mississippi,L,Turquoise,Summer,3.3,Yes,Venmo,Next Day Air,Yes,Yes,42,Venmo,Bi-Weekly,22,26.0,3.7612001156935624,97.79120300803262,1.0,1.0,1.0,1.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
453,45,Male,Pants,Clothing,45,Missouri,M,Violet,Summer,3.3,Yes,Debit Card,Express,Yes,Yes,39,PayPal,Fortnightly,45,26.0,3.6888794541139363,95.91086580696235,1.0,1.0,1.0,1.0,0.04652014652014652,0.4564102564102564,3.729133858267717,3.726725521669342
405,35,Male,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,Yes,Credit Card,Store Pickup,Yes,Yes,11,Credit Card,Monthly,93,12.0,2.4849066497880004,29.818879797456006,1.0,1.0,1.0,1.0,0.034432234432234435,0.4564102564102564,3.8138297872340425,3.726725521669342
1700,20,Male,Sweater,Clothing,67,North Dakota,L,Teal,Spring,4.0,No,Bank Transfer,Free Shipping,No,No,34,Debit Card,Annually,67,1.0,3.5553480614894135,3.5553480614894135,0.0,0.0,0.0,0.0,0.04468864468864469,0.4564102564102564,3.7147540983606557,3.726725521669342
787,70,Male,Hat,Accessories,21,Indiana,S,Teal,Winter,4.8,Yes,Credit Card,Express,Yes,Yes,16,Bank Transfer,Every 3 Months,21,4.0,2.833213344056216,11.332853376224865,1.0,1.0,1.0,1.0,0.038461538461538464,0.310989010989011,3.7695238095238097,3.745465253239105
48,55,Male,Jewelry,Accessories,54,Montana,M,Charcoal,Winter,4.5,Yes,Debit Card,Free Shipping,Yes,Yes,36,Cash,Weekly,54,52.0,3.6109179126442243,187.76773145749968,1.0,1.0,1.0,1.0,0.04212454212454213,0.310989010989011,3.744347826086957,3.745465253239105
582,32,Male,Sweater,Clothing,100,Iowa,XL,Charcoal,Winter,2.7,Yes,Credit Card,Store Pickup,Yes,Yes,12,Bank Transfer,Every 3 Months,100,4.0,2.5649493574615367,10.259797429846147,1.0,1.0,1.0,1.0,0.04468864468864469,0.4564102564102564,3.7147540983606557,3.726725521669342
2035,61,Male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,No,Credit Card,Store Pickup,No,No,27,PayPal,Monthly,30,12.0,3.332204510175204,39.986454122102444,0.0,0.0,0.0,0.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
3054,32,Female,Shoes,Footwear,91,Maine,L,Brown,Winter,3.2,No,Credit Card,Next Day Air,No,No,22,Bank Transfer,Monthly,91,12.0,3.1354942159291497,37.625930591149796,0.0,0.0,0.0,0.0,0.036996336996337,0.14908424908424908,3.7099009900990096,3.7808353808353807
2709,57,Female,Dress,Clothing,94,Alabama,M,Teal,Summer,3.3,No,Debit Card,Store Pickup,No,No,44,Debit Card,Weekly,94,52.0,3.8066624897703196,197.9464494680566,0.0,0.0,0.0,0.0,0.044322344322344324,0.4564102564102564,3.7479338842975207,3.726725521669342
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Debit Card,Standard,No,No,39,Venmo,Quarterly,20,4.0,3.6888794541139363,14.755517816455745,0.0,0.0,0.0,0.0,0.041025641025641026,0.08351648351648351,3.748214285714286,3.7504385964912283
46,50,Male,Socks,Clothing,21,Tennessee,XL,Indigo,Fall,2.9,Yes,Venmo,2-Day Shipping,Yes,Yes,25,PayPal,Annually,21,1.0,3.258096538021482,3.258096538021482,1.0,1.0,1.0,1.0,0.03882783882783883,0.4564102564102564,3.7150943396226417,3.726725521669342
2979,53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,No,Credit Card,Free Shipping,No,No,49,Bank Transfer,Fortnightly,56,26.0,3.912023005428146,101.71259814113179,0.0,0.0,0.0,0.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
85,52,Male,Coat,Outerwear,32,Arizona,S,Peach,Spring,4.4,Yes,Cash,Standard,Yes,Yes,42,Bank Transfer,Every 3 Months,32,4.0,3.7612001156935624,15.04480046277425,1.0,1.0,1.0,1.0,0.041025641025641026,0.08351648351648351,3.748214285714286,3.7504385964912283
2683,59,Female,Sneakers,Footwear,65,North Carolina,L,Maroon,Winter,3.9,No,Venmo,2-Day Shipping,No,No,5,Venmo,Every 3 Months,65,4.0,1.791759469228055,7.16703787691222,0.0,0.0,0.0,0.0,0.03626373626373627,0.14908424908424908,3.749494949494949,3.7808353808353807
1594,61,Male,Dress,Clothing,95,Maryland,M,Black,Spring,4.9,No,PayPal,2-Day Shipping,Yes,Yes,25,Bank Transfer,Monthly,95,12.0,3.258096538021482,39.09715845625779,0.0,1.0,1.0,1.0,0.044322344322344324,0.4564102564102564,3.7479338842975207,3.726725521669342
1981,51,Male,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,No,Venmo,Store Pickup,No,No,25,PayPal,Fortnightly,94,26.0,3.258096538021482,84.71050998855854,0.0,0.0,0.0,0.0,0.03882783882783883,0.14908424908424908,3.8367924528301884,3.7808353808353807
420,53,Male,Shorts,Clothing,91,Utah,S,Teal,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months,91,4.0,2.70805020110221,10.83220080440884,1.0,1.0,1.0,1.0,0.04212454212454213,0.4564102564102564,3.6730434782608694,3.726725521669342
477,21,Male,Scarf,Accessories,90,Connecticut,M,Magenta,Spring,3.5,Yes,Venmo,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly,90,26.0,1.0986122886681098,28.563919505370855,1.0,1.0,1.0,1.0,0.03772893772893773,0.310989010989011,3.721359223300971,3.745465253239105
2427,70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Venmo,Free Shipping,No,No,26,Debit Card,Every 3 Months,42,4.0,3.295836866004329,13.183347464017316,0.0,0.0,0.0,0.0,0.04249084249084249,0.08351648351648351,3.752586206896552,3.7504385964912283
519,24,Male,Blouse,Clothing,100,Oregon,M,Beige,Fall,2.9,Yes,PayPal,Next Day Air,Yes,Yes,16,Venmo,Every 3 Months,100,4.0,2.833213344056216,11.332853376224865,1.0,1.0,1.0,1.0,0.047619047619047616,0.4564102564102564,3.733076923076923,3.726725521669342
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,3.1,Yes,Bank Transfer,Express,Yes,Yes,11,Venmo,Annually,30,1.0,2.4849066497880004,2.4849066497880004,1.0,1.0,1.0,1.0,0.03882783882783883,0.4564102564102564,3.776415094339623,3.726725521669342
1593,56,Male,Shoes,Footwear,83,Iowa,M,Cyan,Summer,3.3,No,Credit Card,Free Shipping,Yes,Yes,10,Bank Transfer,Every 3 Months,83,4.0,2.3978952727983707,9.591581091193483,0.0,1.0,1.0,1.0,0.036996336996337,0.14908424908424908,3.7099009900990096,3.7808353808353807
3709,40,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,No,Bank Transfer,Express,No,No,41,PayPal,Monthly,96,12.0,3.7376696182833684,44.85203541940042,0.0,0.0,0.0,0.0,0.03882783882783883,0.4564102564102564,3.776415094339623,3.726725521669342
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly,90,12.0,3.1780538303479458,38.13664596417535,1.0,1.0,1.0,1.0,0.041758241758241756,0.4564102564102564,3.816666666666667,3.726725521669342
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,11,Cash,Monthly,51,12.0,2.4849066497880004,29.818879797456006,0.0,0.0,0.0,0.0,0.04395604395604396,0.310989010989011,3.73,3.745465253239105
749,35,Male,Hat,Accessories,39,South Dakota,L,Brown,Fall,3.9,Yes,Bank Transfer,Free Shipping,Yes,Yes,8,Bank Transfer,Quarterly,39,4.0,2.1972245773362196,8.788898309344878,1.0,1.0,1.0,1.0,0.038461538461538464,0.310989010989011,3.7695238095238097,3.745465253239105
2765,63,Female,Sweater,Clothing,41,Arizona,XL,White,Spring,2.6,No,Credit Card,Next Day Air,No,No,2,Debit Card,Weekly,41,52.0,1.0986122886681098,57.12783901074171,0.0,0.0,0.0,0.0,0.04468864468864469,0.4564102564102564,3.7147540983606557,3.726725521669342
2795,33,Female,Jacket,Outerwear,24,New York,M,Gold,Fall,3.3,No,PayPal,Standard,No,No,7,Cash,Fortnightly,24,26.0,2.0794415416798357,54.06548008367573,0.0,0.0,0.0,0.0,0.04249084249084249,0.08351648351648351,3.752586206896552,3.7504385964912283
2743,27,Female,Shoes,Footwear,86,Texas,M,Black,Spring,3.9,No,PayPal,Free Shipping,No,No,47,Debit Card,Annually,86,1.0,3.871201010907891,3.871201010907891,0.0,0.0,0.0,0.0,0.036996336996337,0.14908424908424908,3.7099009900990096,3.7808353808353807
650,53,Male,Pants,Clothing,93,Delaware,L,Orange,Spring,4.2,Yes,Credit Card,Store Pickup,Yes,Yes,33,PayPal,Every 3 Months,93,4.0,3.5263605246161616,14.105442098464646,1.0,1.0,1.0,1.0,0.04652014652014652,0.4564102564102564,3.729133858267717,3.726725521669342
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,5,Debit Card,Fortnightly,45,26.0,1.791759469228055,46.58574619992943,0.0,0.0,0.0,0.0,0.03882783882783883,0.4564102564102564,3.7150943396226417,3.726725521669342
