feature_month,product_category,sales_current,orders_current,unique_products_current,avg_price_current,avg_freight_current,avg_product_weight,avg_product_length,avg_product_height,avg_product_width,avg_product_description_length,avg_product_photos_qty,sales_lag_1,sales_lag_2,sales_lag_3,rolling_sales_mean_3,sales_next_month,target_month,month,month_sin,month_cos,year
2017-07-01,furniture_bedroom,5,5,4,241.398,77.928,17830.0,74.0,23.6,50.6,741.0,2.2,2.0,9.0,5.0,5.333333333333333,3.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,furniture_decor,320,253,212,77.34975,18.3716875,2546.2625,42.046875,13.875,26.290625,683.0125,2.571875,233.0,279.0,203.0,277.3333333333333,436.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,furniture_living_room,31,27,19,141.77806451612904,31.636774193548387,8504.032258064517,39.29032258064516,20.29032258064516,60.064516129032256,599.9032258064516,1.903225806451613,15.0,34.0,12.0,26.666666666666668,23.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,furniture_mattress_and_upholstery,1,1,1,109.4,69.13,28300.0,40.0,46.0,35.0,809.0,1.0,0.0,3.0,1.0,1.3333333333333333,2.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,garden_tools,190,159,70,105.61605263157894,22.023789473684214,2602.7,32.97894736842105,18.75263157894737,29.978947368421053,544.2105263157895,2.0157894736842104,114.0,141.0,119.0,148.33333333333334,238.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,health_beauty,316,278,144,110.43310126582278,17.47753164556962,1226.9177215189873,24.924050632911392,14.541139240506329,18.123417721518987,1023.1582278481013,2.0158227848101267,260.0,290.0,189.0,288.6666666666667,360.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,home_appliances,37,37,24,99.24297297297296,17.95108108108108,1313.5135135135135,29.594594594594593,12.945945945945946,20.81081081081081,478.5945945945946,1.6756756756756757,43.0,28.0,10.0,36.0,49.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,home_appliances_2,7,7,3,147.71285714285713,38.98428571428571,6514.285714285715,70.0,10.714285714285714,51.714285714285715,795.8571428571429,3.7142857142857144,6.0,9.0,2.0,7.333333333333333,17.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,home_comfort_2,1,1,1,12.9,15.1,700.0,65.0,18.0,28.0,348.0,1.0,1.0,0.0,1.0,0.6666666666666666,3.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,home_confort,43,36,14,106.13604651162791,19.47860465116279,5250.0,46.7906976744186,21.790697674418606,35.83720930232558,263.4418604651163,1.1162790697674418,18.0,37.0,17.0,32.666666666666664,28.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,home_construction,2,1,1,46.8,15.1,290.0,17.0,13.0,13.0,998.0,1.0,8.0,7.0,5.0,5.666666666666667,1.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,housewares,276,225,152,75.63152173913043,17.1081884057971,2557.786231884058,30.1268115942029,23.963768115942027,24.253623188405797,687.3369565217391,2.5181159420289854,331.0,307.0,183.0,304.6666666666667,288.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,industry_commerce_and_business,2,2,2,122.97999999999999,53.145,4325.0,26.0,18.0,30.0,801.0,1.0,2.0,2.0,0.0,2.0,3.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,kitchen_dining_laundry_garden_furniture,11,9,8,119.68181818181819,31.005454545454544,7170.454545454545,30.181818181818183,41.81818181818182,33.18181818181818,717.3636363636364,2.727272727272727,4.0,9.0,9.0,8.0,7.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,la_cuisine,4,4,4,117.4975,22.310000000000002,2625.0,72.75,13.25,36.75,450.5,1.0,0.0,1.0,1.0,1.6666666666666667,2.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,luggage_accessories,74,73,38,112.94067567567568,26.316216216216215,4441.878378378378,36.95945945945946,26.54054054054054,37.74324324324324,516.081081081081,1.4594594594594594,61.0,70.0,49.0,68.33333333333333,63.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,market_place,13,13,11,121.02923076923076,17.428461538461537,1105.923076923077,27.153846153846153,9.846153846153847,22.46153846153846,923.6923076923077,2.5384615384615383,16.0,22.0,20.0,17.0,23.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,music,1,1,1,329.0,21.54,900.0,18.0,18.0,18.0,3853.0,2.0,4.0,0.0,2.0,1.6666666666666667,0.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,musical_instruments,32,28,24,262.8621875,25.385312499999998,3989.375,44.875,14.65625,37.28125,949.1875,4.09375,20.0,21.0,16.0,24.333333333333332,27.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,office_furniture,115,97,56,146.89226086956523,38.03930434782608,10578.286956521739,53.6,52.96521739130435,28.11304347826087,1102.5565217391304,1.0695652173913044,50.0,56.0,58.0,73.66666666666667,58.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,pc_gamer,0,0,0,129.99,26.19,2839.0,19.0,16.0,18.0,621.0,4.0,1.0,1.0,2.0,0.6666666666666666,0.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,perfumery,126,119,65,102.4604761904762,14.80563492063492,456.45238095238096,20.53968253968254,12.698412698412698,17.26984126984127,804.6746031746031,1.8968253968253967,154.0,145.0,105.0,141.66666666666666,128.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,pet_shop,86,71,65,76.81244186046511,19.919883720930233,2518.0813953488373,34.63953488372093,18.686046511627907,29.1046511627907,790.9418604651163,2.7906976744186047,64.0,73.0,51.0,74.33333333333333,90.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,security_and_services,0,0,0,183.29,25.77,1225.0,27.0,35.0,15.0,506.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,signaling_and_security,6,5,5,88.36500000000001,25.766666666666666,5191.666666666667,42.333333333333336,30.666666666666668,21.166666666666668,830.6666666666666,2.3333333333333335,2.0,4.0,3.0,4.0,4.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,small_appliances,34,33,26,135.92235294117646,22.493823529411763,3438.4117647058824,27.058823529411764,25.176470588235293,25.558823529411764,938.0588235294117,2.0294117647058822,23.0,18.0,21.0,25.0,36.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,sports_leisure,387,337,231,100.29304909560724,19.40736434108527,1853.108527131783,30.527131782945737,18.46511627906977,19.671834625322997,1337.1808785529715,2.020671834625323,277.0,316.0,218.0,326.6666666666667,425.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,stationery,80,75,56,88.646875,16.966124999999998,3367.1625,32.65,27.0875,26.875,362.2375,2.675,38.0,66.0,36.0,61.333333333333336,80.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,tablets_printing_image,2,2,1,99.0,10.815,300.0,26.0,3.0,26.0,547.0,3.0,6.0,7.0,11.0,5.0,6.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,telephony,144,136,89,62.95041666666667,14.860902777777776,196.46527777777777,18.29861111111111,6.4375,13.965277777777779,726.75,2.0694444444444446,160.0,224.0,145.0,176.0,136.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,toys,207,201,121,118.41410628019324,17.72048309178744,1779.7874396135267,29.014492753623188,22.6231884057971,25.17874396135266,606.3961352657005,3.0917874396135265,158.0,200.0,113.0,188.33333333333334,184.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,unknown_category,61,55,46,51.223934426229505,14.906557377049179,1877.9661016949153,27.016949152542374,15.474576271186441,20.491525423728813,,,63.0,96.0,71.0,73.33333333333333,77.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-07-01,watches_gifts,168,157,100,219.07476190476189,16.554761904761904,929.3690476190476,18.011904761904763,7.583333333333333,15.839285714285714,487.4642857142857,2.8035714285714284,124.0,135.0,97.0,142.33333333333334,212.0,2017-08-01,7,-0.4999999999999997,-0.8660254037844388,2017
2017-08-01,agro_industry_and_commerce,4,1,1,22.0,34.15,233.0,16.0,5.0,13.0,489.0,2.0,1.0,1.0,4.0,2.0,4.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,air_conditioning,15,12,12,284.782,19.450666666666667,3850.3333333333335,30.2,21.266666666666666,33.0,973.8,3.066666666666667,5.0,11.0,8.0,10.333333333333334,8.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,art,4,4,2,61.175,18.09,272.5,27.0,5.0,29.0,531.75,8.25,3.0,10.0,8.0,5.666666666666667,3.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,arts_and_craftmanship,0,0,0,129.9,15.66,1200.0,20.0,20.0,16.0,283.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,audio,7,7,6,150.1,13.677142857142856,1303.2857142857142,19.285714285714285,10.857142857142858,15.285714285714286,528.0,2.142857142857143,7.0,11.0,17.0,8.333333333333334,10.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,auto,166,133,104,123.01873493975904,20.845963855421687,2964.259036144578,34.45783132530121,16.30722891566265,28.35542168674699,835.855421686747,2.174698795180723,117.0,112.0,125.0,131.66666666666666,108.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,baby,132,125,79,151.37977272727272,23.98787878787879,4375.227272727273,38.96212121212121,22.113636363636363,29.227272727272727,859.810606060606,2.7045454545454546,129.0,78.0,108.0,113.0,174.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,bed_bath_table,512,448,281,111.59615234375,17.890214843749998,3196.6015625,41.482421875,13.0625,32.58984375,378.783203125,1.888671875,579.0,382.0,369.0,491.0,533.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,books_general_interest,29,29,20,110.85517241379311,17.240689655172414,1258.2758620689656,22.275862068965516,11.482758620689655,20.103448275862068,1208.9655172413793,2.206896551724138,13.0,21.0,20.0,21.0,15.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,books_imported,1,1,1,61.0,9.34,600.0,29.0,2.0,22.0,93.0,1.0,0.0,2.0,0.0,1.0,4.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,books_technical,9,9,8,132.93111111111114,14.288888888888888,2100.0,25.88888888888889,7.0,20.0,1085.3333333333333,1.1111111111111112,2.0,2.0,3.0,4.333333333333333,8.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,christmas_supplies,1,1,1,58.9,17.98,1000.0,35.0,30.0,35.0,298.0,9.0,2.0,3.0,0.0,2.0,4.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,cine_photo,0,0,0,79.0,33.91,5500.0,25.0,32.0,47.0,677.0,7.0,0.0,1.0,1.0,0.3333333333333333,1.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,computers,29,29,7,1162.0689655172414,38.827586206896555,2591.3793103448274,16.0,31.0,39.0,3483.344827586207,4.0344827586206895,0.0,0.0,0.0,9.666666666666666,41.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,computers_accessories,350,297,175,100.07348571428572,16.915885714285714,724.6,24.791428571428572,12.391428571428571,18.482857142857142,698.9371428571428,1.6914285714285715,326.0,261.0,320.0,312.3333333333333,253.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,consoles_games,90,85,34,98.04722222222222,17.53377777777778,368.3888888888889,20.944444444444443,12.988888888888889,19.27777777777778,552.7111111111111,2.8555555555555556,48.0,30.0,29.0,56.0,66.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,construction_tools_construction,7,6,5,168.57142857142858,30.618571428571432,7773.428571428572,38.857142857142854,17.571428571428573,32.142857142857146,482.85714285714283,2.2857142857142856,6.0,8.0,1.0,7.0,11.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,construction_tools_safety,1,1,1,8.9,15.79,400.0,20.0,5.0,20.0,219.0,1.0,0.0,0.0,0.0,0.3333333333333333,5.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,cool_stuff,264,241,125,158.03041666666667,21.865189393939392,2516.5416666666665,35.625,24.71212121212121,24.356060606060606,864.7537878787879,2.0795454545454546,230.0,201.0,247.0,231.66666666666666,207.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,costruction_tools_garden,10,7,7,128.619,19.681,1412.0,40.6,19.8,25.9,1112.8,1.8,8.0,4.0,8.0,7.333333333333333,6.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,costruction_tools_tools,0,0,0,401.95,15.2,1850.0,26.5,20.5,16.5,382.5,1.0,0.0,0.0,2.0,0.0,3.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,diapers_and_hygiene,0,0,0,134.9,16.09,700.0,35.0,7.0,29.0,1151.0,8.0,0.0,0.0,0.0,0.0,0.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,drinks,2,2,2,59.95,14.434999999999999,800.0,22.5,17.0,19.5,714.5,1.0,3.0,1.0,1.0,2.0,8.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,dvds_blu_ray,6,6,5,18.9,19.738333333333333,208.33333333333334,20.0,2.0,14.0,649.5,1.0,4.0,4.0,4.0,4.666666666666667,2.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,electronics,56,52,35,50.96696428571429,16.280535714285715,868.2142857142857,20.321428571428573,11.821428571428571,17.392857142857142,446.67857142857144,1.6607142857142858,97.0,42.0,68.0,65.0,67.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,fashio_female_clothing,4,4,4,47.175000000000004,11.7375,500.0,28.0,19.0,18.75,944.25,2.0,4.0,3.0,5.0,3.6666666666666665,4.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,fashion_bags_accessories,99,89,77,66.84525252525253,14.385959595959596,212.77777777777777,17.474747474747474,6.818181818181818,16.393939393939394,426.4343434343434,3.3333333333333335,88.0,83.0,110.0,90.0,124.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,fashion_childrens_clothes,1,1,1,49.9,16.79,120.0,19.0,11.0,15.0,277.0,3.0,0.0,1.0,1.0,0.6666666666666666,1.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,fashion_male_clothing,15,13,14,80.33666666666666,15.951333333333332,560.0,28.6,18.066666666666666,21.466666666666665,541.0,1.4666666666666666,9.0,10.0,4.0,11.333333333333334,16.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,fashion_shoes,22,18,21,67.80409090909092,16.576363636363638,836.3636363636364,26.59090909090909,12.090909090909092,24.818181818181817,431.77272727272725,5.7727272727272725,20.0,20.0,22.0,20.666666666666668,14.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,fashion_sport,2,2,2,132.9,61.82,875.0,44.0,13.5,38.5,554.0,1.5,1.0,6.0,3.0,3.0,5.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,fashion_underwear_beach,13,13,10,85.46153846153847,15.220769230769232,213.46153846153845,32.84615384615385,9.0,22.076923076923077,519.9230769230769,1.9230769230769231,3.0,1.0,7.0,5.666666666666667,18.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,fixed_telephony,20,14,11,167.177,14.8385,939.65,22.65,13.45,17.75,741.05,3.2,9.0,12.0,10.0,13.666666666666666,13.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,food,8,8,7,45.5625,16.96625,818.0,19.25,12.875,14.625,1110.25,2.625,7.0,1.0,3.0,5.333333333333333,17.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,food_drink,15,12,8,32.98733333333333,15.609333333333332,953.3333333333334,20.4,20.133333333333333,16.933333333333334,733.0,1.0666666666666667,8.0,2.0,17.0,8.333333333333334,9.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,furniture_bedroom,3,3,3,206.0,28.12,9733.333333333334,60.666666666666664,33.666666666666664,35.333333333333336,549.3333333333334,2.3333333333333335,5.0,2.0,9.0,3.3333333333333335,4.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,furniture_decor,436,332,253,81.44892201834863,20.258692660550462,2642.3004587155965,44.01376146788991,16.456422018348626,27.99770642201835,743.6467889908257,2.44954128440367,320.0,233.0,279.0,329.6666666666667,348.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,furniture_living_room,23,21,15,107.74217391304349,29.56478260869565,5919.565217391304,38.69565217391305,15.347826086956522,49.130434782608695,546.7826086956521,2.1739130434782608,31.0,15.0,34.0,23.0,11.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,furniture_mattress_and_upholstery,2,2,2,254.695,62.135000000000005,29150.0,50.0,59.5,47.5,613.5,1.0,1.0,0.0,3.0,1.0,1.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,garden_tools,238,199,83,101.97226890756303,20.14878151260504,2197.0546218487393,31.168067226890756,19.147058823529413,29.45798319327731,515.563025210084,2.0714285714285716,190.0,114.0,141.0,180.66666666666666,225.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,health_beauty,360,345,181,138.53861111111112,17.764333333333333,1231.1222222222223,25.011111111111113,15.205555555555556,18.697222222222223,1055.6638888888888,1.925,316.0,260.0,290.0,312.0,380.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,home_appliances,49,49,40,93.61326530612246,19.627142857142857,2019.1632653061224,31.20408163265306,15.0,25.244897959183675,382.9591836734694,1.2448979591836735,37.0,43.0,28.0,43.0,10.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,home_appliances_2,17,17,11,235.56176470588235,46.70176470588235,12508.823529411764,53.588235294117645,47.0,41.411764705882355,852.7058823529412,2.823529411764706,7.0,6.0,9.0,10.0,6.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,home_comfort_2,3,2,1,12.9,10.403333333333334,700.0,65.0,18.0,28.0,348.0,1.0,1.0,1.0,0.0,1.6666666666666667,1.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,home_confort,28,24,16,142.86392857142857,19.14035714285714,2616.964285714286,45.785714285714285,14.964285714285714,35.92857142857143,263.25,1.4642857142857142,43.0,18.0,37.0,29.666666666666668,33.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,home_construction,1,1,1,124.8,16.63,750.0,23.0,27.0,27.0,982.0,1.0,2.0,8.0,7.0,3.6666666666666665,11.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,housewares,288,249,192,82.40951388888888,18.734722222222224,2825.3819444444443,32.75347222222222,21.4375,24.020833333333332,675.1944444444445,2.451388888888889,276.0,331.0,307.0,298.3333333333333,255.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,industry_commerce_and_business,3,3,3,318.96666666666664,29.016666666666666,2317.0,43.0,16.666666666666668,25.666666666666668,495.6666666666667,1.6666666666666667,2.0,2.0,2.0,2.3333333333333335,2.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,kitchen_dining_laundry_garden_furniture,7,7,7,143.74285714285716,32.15571428571429,14982.142857142857,36.57142857142857,54.714285714285715,34.857142857142854,353.7142857142857,2.142857142857143,11.0,4.0,9.0,7.333333333333333,5.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,la_cuisine,2,2,2,156.5,30.26,4900.0,69.5,13.5,35.0,481.5,1.0,4.0,0.0,1.0,2.0,0.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,luggage_accessories,63,58,35,108.46190476190476,26.62968253968254,4792.857142857143,37.79365079365079,26.015873015873016,36.142857142857146,466.41269841269843,1.4761904761904763,74.0,61.0,70.0,66.0,42.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,market_place,23,22,15,84.23434782608695,18.41478260869565,888.1304347826087,25.608695652173914,11.956521739130435,20.47826086956522,1085.695652173913,1.8695652173913044,13.0,16.0,22.0,17.333333333333332,11.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,music,0,0,0,329.0,21.54,900.0,18.0,18.0,18.0,3853.0,2.0,1.0,4.0,0.0,1.6666666666666667,0.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,musical_instruments,27,24,23,266.1314814814815,23.88037037037037,3375.222222222222,37.96296296296296,15.0,33.111111111111114,709.6666666666666,3.4444444444444446,32.0,20.0,21.0,26.333333333333332,28.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,office_furniture,58,46,33,170.2993103448276,43.30482758620689,12045.551724137931,51.53448275862069,48.63793103448276,32.224137931034484,1175.5172413793102,1.1724137931034482,115.0,50.0,56.0,74.33333333333333,61.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,pc_gamer,0,0,0,129.99,26.19,2839.0,19.0,16.0,18.0,621.0,4.0,0.0,1.0,1.0,0.3333333333333333,0.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,perfumery,128,118,66,102.672578125,14.908359375,444.1484375,19.609375,12.203125,17.34375,745.2890625,1.9609375,126.0,154.0,145.0,136.0,160.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,pet_shop,90,76,69,116.67544444444445,19.131333333333334,2629.911111111111,34.91111111111111,22.133333333333333,28.08888888888889,911.8555555555556,2.7333333333333334,86.0,64.0,73.0,80.0,71.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,security_and_services,0,0,0,183.29,25.77,1225.0,27.0,35.0,15.0,506.0,1.0,0.0,0.0,0.0,0.0,1.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,signaling_and_security,4,4,3,94.45,16.4175,1450.0,27.0,20.5,19.75,478.25,2.25,6.0,2.0,4.0,4.0,9.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,small_appliances,36,32,21,119.3613888888889,15.032499999999999,1048.8055555555557,21.805555555555557,23.666666666666668,25.0,737.0555555555555,1.8055555555555556,34.0,23.0,18.0,31.0,33.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,sports_leisure,425,383,265,98.19355294117648,18.468494117647058,1583.3388235294117,31.576470588235296,19.409411764705883,20.976470588235294,1092.0847058823529,1.9623529411764706,387.0,277.0,316.0,363.0,461.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,stationery,80,75,57,79.586375,18.982375,3314.6875,31.6125,24.8,28.2375,373.3875,2.2,80.0,38.0,66.0,66.0,77.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,tablets_printing_image,6,6,5,75.14833333333333,17.82166666666667,266.6666666666667,29.833333333333332,7.5,20.5,464.6666666666667,2.3333333333333335,2.0,6.0,7.0,4.666666666666667,3.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,telephony,136,131,92,80.36977941176471,16.87014705882353,213.39705882352942,18.735294117647058,7.4338235294117645,14.132352941176471,867.9044117647059,2.4558823529411766,144.0,160.0,224.0,146.66666666666666,177.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,toys,184,170,124,98.51559782608695,17.253097826086957,1560.733695652174,29.869565217391305,22.17391304347826,23.717391304347824,550.6521739130435,3.0597826086956523,207.0,158.0,200.0,183.0,297.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,unknown_category,77,66,55,68.0961038961039,16.642337662337663,1858.6666666666667,26.85333333333333,14.853333333333333,20.56,,,61.0,63.0,96.0,67.0,74.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-08-01,watches_gifts,212,195,120,171.788679245283,16.15801886792453,697.9009433962265,19.382075471698112,8.089622641509434,16.24056603773585,489.3490566037736,2.6462264150943398,168.0,124.0,135.0,168.0,268.0,2017-09-01,8,-0.8660254037844385,-0.5000000000000004,2017
2017-09-01,agro_industry_and_commerce,4,3,3,498.4975,31.425,4500.0,34.25,40.0,21.75,505.0,2.5,4.0,1.0,1.0,3.0,5.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
2017-09-01,air_conditioning,8,8,7,216.38125,21.16,3940.625,27.25,23.25,28.0,673.875,3.0,15.0,5.0,11.0,9.333333333333334,12.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
2017-09-01,art,3,3,3,129.51333333333335,15.770000000000001,716.6666666666666,29.0,8.666666666666666,16.333333333333332,996.3333333333334,3.0,4.0,3.0,10.0,3.3333333333333335,3.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
2017-09-01,arts_and_craftmanship,0,0,0,129.9,15.66,1200.0,20.0,20.0,16.0,283.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
2017-09-01,audio,10,10,8,104.25900000000001,14.919999999999998,1073.8,20.1,9.5,14.8,1074.2,2.6,7.0,7.0,11.0,8.0,32.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
2017-09-01,auto,108,97,75,134.67287037037036,22.099907407407407,3018.5185185185187,37.24074074074074,15.453703703703704,28.49074074074074,814.9444444444445,2.2037037037037037,166.0,117.0,112.0,130.33333333333334,150.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
2017-09-01,baby,174,165,104,140.03620689655173,22.01551724137931,4224.775862068966,38.61494252873563,21.867816091954023,31.17816091954023,838.3908045977012,2.5229885057471266,132.0,129.0,78.0,145.0,138.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
2017-09-01,bed_bath_table,533,461,292,98.44878048780488,18.206378986866792,2661.878048780488,38.89493433395872,12.73545966228893,32.24765478424015,361.58724202626644,1.6585365853658536,512.0,579.0,382.0,541.3333333333334,545.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
2017-09-01,books_general_interest,15,15,14,64.34266666666666,15.629999999999999,740.0,22.4,12.8,22.6,1188.2,2.2,29.0,13.0,21.0,19.0,11.0,2017-10-01,9,-1.0,-1.8369701987210297e-16,2017
